LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch,BasSearch_N,BasSeiz,PropType,Cb,ResCD
133810,CA0431100,,I,N,4/10/2022,4:07,160,Y,"Patrol, traffic, field operations",Moffett Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Moving,"Person removed from vehicle by order,Field sobriety test conducted,Curbside detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Incident to arrest",Consent given for pat search. Later searched incident to arrest,,,,"In-field cite and release,Custodial arrest without warrant"
133920,CA0431100,,I,N,4/11/2022,6:15,15,Y,"Patrol, traffic, field operations",700 Block West Evelyn Avenue,Mountain View,1,White,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Handcuffed or flex cuffed,Patrol car detention, Asked for consent to  search person, Search of person was conducted ","Officer Safety/safety of others,Consent given",Search prior to transport to mental health facility,,,,Psychiatric hold  (Welfare & Institutions Code sections 5150 and/or 5585.20)
133923,CA0431100,,I,N,4/9/2022,6:30,20,N,"Patrol, traffic, field operations",200 Block Castro Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,
133924,CA0431100,,I,N,4/10/2022,11:20,30,Y,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,White,Male,,N,35,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Patrol car detention,Handcuffed or flex cuffed, Asked for consent to  search person, Search of person was conducted ,Search of property was conducted,Property was seized","Consent given,Officer Safety/safety of others,Suspected weapons",Consent search of person. Witnesses stated suspect admitted to possesing a firearm in his backpack. He possessed a pellet gun in his backpack,Evidence,Drugs/narcotics,Drugs/narcotics,In-field cite and release
134254,CA0431100,,I,N,4/11/2022,20:53,5,N,"Patrol, traffic, field operations",700 Block East El Camino Real,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
134491,CA0431100,,I,N,4/12/2022,1:14,30,N,"Patrol, traffic, field operations",Mountain View,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,Person removed from vehicle by order,,,,,,
134491,CA0431100,,I,N,4/12/2022,1:14,30,N,"Patrol, traffic, field operations",Mountain View,Mountain View,2,White,Female,,N,30,N,,,Traffic Violation,Equipment,Person removed from vehicle by order,,,,,Drugs/narcotics,Custodial arrest without warrant
134577,CA0431100,,I,N,4/7/2022,1:46,15,N,"Patrol, traffic, field operations",el camino real/el monte avenue,Mountain View,1,White,Male,,N,55,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
134665,CA0431100,,I,N,4/12/2022,6:20,1,N,"Patrol, traffic, field operations",1000 Block Grant Road,Mountain View,1,Hispanic/Latino(a),Female,,N,55,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
134676,CA0431100,,I,N,4/12/2022,6:30,10,N,"Patrol, traffic, field operations",el camino real/slyvan ave,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
135396,CA0431100,,I,N,4/13/2022,1:15,5,N,"Patrol, traffic, field operations",1000 Block North Rengstorff Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
135402,CA0431100,,I,N,4/13/2022,1:36,5,N,"Patrol, traffic, field operations",1200 Block Villa Street,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
135405,CA0431100,,I,N,4/13/2022,1:40,5,N,"Patrol, traffic, field operations","N Shoreline Blvd, San Leandro Ave",Mountain View,1,White,Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
135498,CA0431100,,I,N,4/13/2022,2:10,90,Y,"Patrol, traffic, field operations",1000 Block North Rengstorff Avenue,Mountain View,1,White,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,Custodial arrest without warrant
135503,CA0431100,,I,N,4/13/2022,4:24,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Wright Avenue,Mountain View,1,White,Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
136088,CA0431100,,I,N,4/13/2022,19:49,5,N,"Patrol, traffic, field operations","Mercy St, Hope st",Mountain View,1,White,Male,,N,80,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
136428,CA0431100,,I,N,4/14/2022,3:52,5,N,"Patrol, traffic, field operations",1000 Block West El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
136632,CA0431100,,I,N,4/14/2022,7:00,30,Y,"Patrol, traffic, field operations",600 Block San Antonio Road,Mountain View,1,White,Male,,N,45,N,,,Reasonable suspicion that the person was engaged in criminal activity,," Asked for consent to  search person, Search of person was conducted , Asked for consent to  search property,Search of property was conducted",Consent given,Grocery item fell out of subject’s pocket. Consent search yielded additional items not paid for.,,,"Alcohol,Suspected Stolen property",Custodial arrest without warrant
136996,CA0431100,,I,N,4/14/2022,18:18,8,N,"Patrol, traffic, field operations",rengstorff / montecito,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
137324,CA0431100,,I,N,4/12/2022,2:23,15,N,"Patrol, traffic, field operations",1500 block w. el camino real,MOUNTAIN VIEW,1,Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
137472,CA0431100,,I,N,4/15/2022,0:07,10,N,"Patrol, traffic, field operations",1500 block n. shoreline boulevard,MOUNTAIN VIEW,1,White,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
137481,CA0431100,,I,N,4/15/2022,3:19,10,N,"Patrol, traffic, field operations","Ellis St, Fairchild Dr",Mountain View,1,White,Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
138219,CA0431100,,I,N,4/15/2022,23:01,5,N,"Patrol, traffic, field operations",1900 Block West El Camino Real,Mountain View,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
138282,CA0431100,,I,N,4/16/2022,0:19,5,N,"Patrol, traffic, field operations",1900 Block West El Camino Real,Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
138518,CA0431100,,I,N,4/16/2022,5:05,60,Y,"Patrol, traffic, field operations",500 Block South Rengstorff Avenue,Mountain View,1,White,Male,,Y,35,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Curbside detention,Handcuffed or flex cuffed,Patrol car detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Incident to arrest",Searched person. No contraband,,,,Custodial arrest without warrant
138836,CA0431100,,I,N,4/16/2022,9:01,180,N,"Patrol, traffic, field operations",Evelyn/Bush,MOUNTAIN VIEW,1,Pacific Islander,Male,,N,30,N,,,Traffic Violation,Moving,"Person removed from vehicle by order,Field sobriety test conducted,Patrol car detention,Handcuffed or flex cuffed, Asked for consent to  search person, Search of person was conducted ","Consent given,Incident to arrest",Search of person incident to arrest. Nothing found.,,,,Custodial arrest without warrant
139136,CA0431100,,I,N,4/16/2022,21:53,5,N,"Patrol, traffic, field operations",Phyllis Avenue,MOUNTAIN VIEW,1,Asian,Male,,N,36,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
139144,CA0431100,,I,N,4/16/2022,9:09,120,N,"Patrol, traffic, field operations",Hope St / Dana St,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,"Field sobriety test conducted,Curbside detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Officer Safety/safety of others",Prior to conducting SFSTs I asked if I could search for weapons and subject consented.  During search I asked if I could remove items from pockets and subject consented. No contraband found on person,,,,Custodial arrest without warrant
139145,CA0431100,,I,N,4/16/2022,23:20,5,N,"Patrol, traffic, field operations",1900 Block West El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
139154,CA0431100,,I,N,4/16/2022,23:28,5,N,"Patrol, traffic, field operations",1900 Block West El Camino Real,Mountain View,1,Middle Eastern or South Asian,Female,,N,29,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
139196,CA0431100,,I,N,4/17/2022,0:16,5,N,"Patrol, traffic, field operations",1900 Block West El Camino Real,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
139302,CA0431100,,I,N,4/17/2022,3:22,10,N,"Patrol, traffic, field operations",Shoreline/Wright,MOUNTAIN VIEW,1,Asian,Male,,N,30,Y,,,Traffic Violation,Moving,Field sobriety test conducted,,,,,,Citation for infraction
139355,CA0431100,,I,N,4/16/2022,9:00,10,N,"Patrol, traffic, field operations",South Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,Patrol car detention,,,,,,Warning (verbal or written)
139355,CA0431100,,I,N,4/16/2022,9:00,10,N,"Patrol, traffic, field operations",South Shoreline Boulevard,Mountain View,2,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,Patrol car detention,,,,,,Warning (verbal or written)
139360,CA0431100,,I,N,4/16/2022,9:58,220,N,"Patrol, traffic, field operations",View Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,"Field sobriety test conducted,Patrol car detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Officer Safety/safety of others",asked for consent for pat search for weapons prior to field sobriety tests.,,,,Custodial arrest without warrant
139400,CA0431100,,I,N,4/17/2022,4:15,30,N,"Patrol, traffic, field operations",Dana St / View St,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,23,N,,,Traffic Violation,Moving,"Curbside detention, Asked for consent to  search person, Search of person was conducted ",Consent given,"Search prior to FSEs and asked if I could search. Consent given. Asked if I could remove items from pockets, Consent given",,,,Warning (verbal or written)
139401,CA0431100,,I,N,4/17/2022,5:21,5,N,"Patrol, traffic, field operations",california st / mariposa ave,MOUNTAIN VIEW,1,Black/African American,Male,,N,45,N,,,Traffic Violation,Moving,Patrol car detention,,,,,,Warning (verbal or written)
139420,CA0431100,,I,N,4/17/2022,5:46,5,N,"Patrol, traffic, field operations",california / bryant,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,Patrol car detention,,,,,,Warning (verbal or written)
139420,CA0431100,,I,N,4/17/2022,5:46,5,N,"Patrol, traffic, field operations",california / bryant,MOUNTAIN VIEW,2,"Black/African American,Hispanic/Latino(a)",Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
139507,CA0431100,,I,N,4/17/2022,7:50,10,N,"Patrol, traffic, field operations",West El Camino Real & Castro Street,Mountain View,1,Pacific Islander,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
139589,CA0431100,,I,N,4/17/2022,9:14,5,N,"Patrol, traffic, field operations",shoreline blvd / Terra bella ,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,Patrol car detention,,,,,,Warning (verbal or written)
139705,CA0431100,,I,N,4/17/2022,9:30,120,N,"Patrol, traffic, field operations",central expressway,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Moving,"Field sobriety test conducted,Patrol car detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Officer Safety/safety of others",I asked for consent for pat search prior to field sobriety tests.,,,,Custodial arrest without warrant
139714,CA0431100,,I,N,4/17/2022,9:20,45,Y,"Patrol, traffic, field operations",West Evelyn Avenue & Bush Street,Mountain View,1,Hispanic/Latino(a),Female,,N,30,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,Field sobriety test conducted,,,,,,Custodial arrest without warrant
139924,CA0431100,,I,N,4/17/2022,21:00,60,Y,"Patrol, traffic, field operations",1200 Block West El Camino Real,Mountain View,1,White,Male,,N,30,N,,,Knowledge of outstanding arrest warrant/wanted person,,No Action Taken,,,,,,In-field cite and release
139924,CA0431100,,I,N,4/17/2022,21:00,60,Y,"Patrol, traffic, field operations",1200 Block West El Camino Real,Mountain View,2,White,Female,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Person removed from vehicle by order,,,,,Alcohol,
140323,CA0431100,,I,N,4/18/2022,12:20,30,Y,"Patrol, traffic, field operations",1000 Block Villa Street,Mountain View,1,White,Male,,N,50,N,,,Knowledge of outstanding arrest warrant/wanted person,,No Action Taken,,,,,,In-field cite and release
140579,CA0431100,,I,N,4/18/2022,18:19,5,N,"Patrol, traffic, field operations",Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Female,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
140582,CA0431100,,I,N,4/18/2022,18:24,5,N,"Patrol, traffic, field operations",600 Block Rengstorff Avenue,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
141094,CA0431100,,I,N,4/19/2022,6:23,5,N,"Patrol, traffic, field operations",1200 w el Camino real,Sunnyvale,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
141110,CA0431100,,I,N,4/19/2022,6:28,5,N,"Patrol, traffic, field operations",Moffett/middlefield,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
141366,CA0431100,,I,N,4/19/2022,16:02,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
141690,CA0431100,,I,N,4/19/2022,22:03,6,N,"Patrol, traffic, field operations",w dana / bryant,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
141757,CA0431100,,I,N,4/19/2022,17:10,5,N,"Patrol, traffic, field operations",Sr 101/ Shoreline Blvd,Mountain View,1,Hispanic/Latino(a),Male,,N,70,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
141760,CA0431100,,I,N,4/19/2022,17:22,5,N,"Patrol, traffic, field operations",SR 101/ Shoreline Blvd,Mountain View,1,Black/African American,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
141765,CA0431100,,I,N,4/19/2022,23:13,5,N,"Patrol, traffic, field operations",900 Block California Street,Mountain View,1,Hispanic/Latino(a),Male,,N,28,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
141773,CA0431100,,I,N,4/19/2022,23:00,15,N,"Patrol, traffic, field operations",Central expressway/Farley avenue ,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
141853,CA0431100,,I,N,4/20/2022,0:44,5,N,"Patrol, traffic, field operations",2000 Block West Middlefield Road,Mountain View,1,Hispanic/Latino(a),Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
141906,CA0431100,,I,N,4/20/2022,1:26,5,Y,"Patrol, traffic, field operations","N Rengstorff Ave, Jane Ln",Mountain View,1,White,Female,,N,70,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,
141947,CA0431100,,I,N,4/20/2022,1:52,10,N,"Patrol, traffic, field operations","Colony St, Amherst Way",Mountain View,1,White,Female,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
142249,CA0431100,,I,N,4/20/2022,5:52,10,N,"Patrol, traffic, field operations",franklin/villa,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
142260,CA0431100,,I,N,4/20/2022,11:36,5,N,"Patrol, traffic, field operations",El Camino/el monte,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,55,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
142444,CA0431100,,I,N,4/20/2022,15:51,20,N,"Patrol, traffic, field operations",600 showers,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,Y,,,Knowledge of outstanding arrest warrant/wanted person,,"Curbside detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Officer Safety/safety of others","From past experience, I know the subject usually carries a knife on their person.  I requested permission to conduct a search and it was granted.  I located one knife which was returned to the subject.",,,,"In-field cite and release,Custodial arrest pursuant to outstanding warrant"
142480,CA0431100,,I,N,4/20/2022,17:03,5,N,"Patrol, traffic, field operations",Central Expressway & North Bernardo Avenue,Mountain View,1,Middle Eastern or South Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
142591,CA0431100,,I,N,4/20/2022,18:51,5,N,"Patrol, traffic, field operations",Castro Street,Mountain View,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
142595,CA0431100,,I,N,4/20/2022,19:05,15,N,"Patrol, traffic, field operations",200 Block South Rengstorff Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,55,N,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Search of person was conducted ",Consent given,"No search conducted.  There is no ""consensual contact no search"" option.",,,,Field interview card completed
