stopID,entryUpdateTime,stopTime,stopDuration,stopInResponseToCFS,street,intersection,PID,perceivedRace,perceivedDisability,perceivedLimitedEnglish,perceivedAge,perceivedGender,perceivedLgbt,genderNonconforming,contrabandOrEvidenceDiscovered,actionTakens,personSearchGiven,propertySearchGiven,basisForSearch,basisForSearchExplanation,reasonForStop,reasonForStopDetail,reasonForStopExplanation,resultOfStop
4689,5/17/2022 9:06,5/17/2022 8:54,8,FALSE,Camelia,Springer,1, Asian, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", No plate on front, No Action
4690,5/17/2022 13:04,5/17/2022 13:02,10,FALSE,julie,fremont,1, Hispanic/Latino/a, Speech impairment or limited use of language,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 3/22, Warning (verbal or written)
4691,5/17/2022 13:14,5/17/2022 13:02,10,FALSE,FOOTHILL EXPRESSWAY,ARBORETUM,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, EXPIRED REGISTRATION SINCE 2020., Warning (verbal or written)
4692,5/17/2022 15:57,5/17/2022 15:55,10,FALSE,dolores,miramonte,1, Hispanic/Latino/a, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, third brake light, Warning (verbal or written)
4692,5/17/2022 15:57,5/17/2022 15:55,10,FALSE,dolores,miramonte,2, Hispanic/Latino/a, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, brake light, Warning (verbal or written)
4693,5/17/2022 16:45,5/17/2022 6:17,33,FALSE,San Antonio ,Portola,1, Hispanic/Latino/a, None,TRUE,32,Male,No,FALSE, Drugs/narcotics; Other Contraband or evidence, Curbside detention; Handcuffed or flex cuffed; Patrol car detention; Property was seized; Search of person was conducted,,, Evidence of crime; Officer Safety/safety of others; Suspected weapons; Visible contraband, Seized methamphetamine and credit card belonging to another individual; Seized methamphetamine and credit card belonging to another individual; Seized methamphetamine and credit card belonging to another individual; Seized methamphetamine and credit card belonging to another individual, Reasonable Suspicion, Matched suspect description, Matched suspect description, In-field cite and release; In-field cite and release
4694,5/17/2022 16:49,5/17/2022 13:30,10,FALSE,El camino,Rengstroff,1, Hispanic/Latino/a, None,FALSE,72,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 21453(a) cvc, Citation for infraction
4695,5/17/2022 20:46,5/17/2022 18:32,5,FALSE,el monte ave,university ave,1, Asian, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, ran red light, Warning (verbal or written)
4696,5/18/2022 0:16,5/18/2022 0:15,5,FALSE,springer ave,edge ln,1, White, None,TRUE,55,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, headlamp out, Warning (verbal or written)
4697,5/18/2022 8:39,5/18/2022 8:30,9,FALSE,Plaza south ,San Antonio ,1, White, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving motor vehicle, Citation for infraction; Warning (verbal or written)
4698,5/18/2022 9:30,5/18/2022 9:12,12,FALSE,Covington ,Thatcher ,1, Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving motor- checking gps, Citation for infraction
4699,5/18/2022 10:40,5/18/2022 10:38,8,FALSE,Main st,,1, White, None,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Left turn ver double yellow, Citation for infraction
4700,5/18/2022 10:53,5/18/2022 10:42,8,FALSE,Main Street ,Third street ,1, Asian, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Left turn over double yellow lines.  LAMC 8.04.147 - left turn prohibited downtown, Citation for infraction
4701,5/18/2022 11:03,5/18/2022 11:01,8,FALSE,Main st,,1, Middle Eastern or South Asian, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Left turn over double yellow, No Action
4702,5/18/2022 12:12,5/18/2022 12:11,5,FALSE,foothill,el monte,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, red arrow, Warning (verbal or written)
4703,5/18/2022 13:07,5/18/2022 13:06,10,FALSE,fremont,lisa,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired reg, Citation for infraction
4704,5/18/2022 13:17,5/18/2022 13:00,14,FALSE,Almond ,Alicia ,1, Hispanic/Latino/a, Speech impairment or limited use of language,TRUE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 40mph in a 15mph school zone, Citation for infraction; Citation for infraction
4705,5/18/2022 13:28,5/18/2022 13:27,10,FALSE,san antonio,sevilla,1, White, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Citation for infraction
4706,5/18/2022 15:15,5/18/2022 15:14,5,FALSE,foothill,el monte,1, Black/African American; White, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, cellhpone, Warning (verbal or written)
4707,5/18/2022 15:18,5/18/2022 15:16,8,FALSE,Almond,,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Pass 5 cars in bike lane, Citation for infraction
4708,5/18/2022 22:00,5/18/2022 21:58,4,FALSE,El monte,Almond,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Tail lights not on, Warning (verbal or written)
4709,5/19/2022 1:19,5/18/2022 17:42,3,FALSE,miramonte,alegre,1, Asian, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, didnt stop two different signs, Warning (verbal or written)
4710,5/19/2022 2:34,5/19/2022 2:32,10,FALSE,miramonte,b street,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, Asked for consent to search property; Search of property was conducted,, true, Consent given, consent search of trunk, Reasonable Suspicion, Carrying Suspicious Object," loading items into trunk in front of calwater, recent history of thefts with similar MO", No Action
4711,5/19/2022 13:05,5/19/2022 13:04,10,FALSE,foothill,springer,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, brake lights, Warning (verbal or written)
4712,5/19/2022 14:38,5/19/2022 14:25,8,FALSE,Dinah’s ct,El camino,1, Hispanic/Latino/a, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Expired registration, Citation for infraction
4713,5/19/2022 16:13,5/19/2022 16:00,8,FALSE,El Camino real,Castro,1, Black/African American, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Brake light out, Warning (verbal or written)
4714,5/19/2022 16:36,5/19/2022 16:20,8,FALSE,Camille,Phyllis,1, Hispanic/Latino/a, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Brake light out, Warning (verbal or written)
4715,5/19/2022 17:15,5/19/2022 17:00,8,FALSE,Old oak,Foothill Expwy ,1, Hispanic/Latino/a, None,TRUE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Brake light out, Citation for infraction
4716,5/20/2022 8:49,5/20/2022 8:35,12,FALSE,San Antonio Rd,Arbuelo,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation," Observed driver on cell phone. Stopped, identified and cited.", Citation for infraction
4717,5/20/2022 9:17,5/20/2022 9:00,12,FALSE,San Antonio Rd,Alvarado ,1, Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver at high speed north on San Antonio Rd. #1 lane to #2 lane. Visual 50 mph. Lidar 51 mph. Driver verbally identified. Cited and released, Citation for infraction
4718,5/20/2022 9:41,5/20/2022 9:25,12,FALSE,FOOTHILL EXPRESSWAY,EDITH,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE DISPLAYED PAPER PLATES WITH NO IDENTIFYING NUMBERS OR ID OF ANY KIND.  WAS CITED FOR 4462B SINCE ITS BEEN THAT WAY FOR AN ENTIRE YEAR., Citation for infraction
4719,5/20/2022 10:50,5/20/2022 9:30,20,FALSE,San Antonio Rd,Alvarado ,1, Pacific Islander, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Obsessed driver north San Antonio Rd (visual 50 mph) Lidar confirmed 51 mph. Driver identified by identification card. No license. Driver cited and released., Citation for infraction
4720,5/20/2022 15:29,5/20/2022 15:24,5,FALSE,Covington,Springer ,1, Hispanic/Latino/a, None,TRUE,20,Male,No,FALSE, None, None,,,, , Reasonable Suspicion, Other Reasonable Suspicion of a crime, Vending without permit, Warning (verbal or written)
4721,5/21/2022 10:40,5/21/2022 10:32,6,FALSE,EL MONTE ,SPRINGER,1, Asian, None,FALSE,36,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, SUBJECT ROLLED THROUGH THE INTERSECTION AT EL MONTE AND ALMOD.  VEHICLE ALSO DISPLAYED 2020 TAGS., Warning (verbal or written)
4722,5/21/2022 13:18,5/21/2022 13:13,10,FALSE,El Camino real,,1, Asian, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Exp reg, Citation for infraction; Citation for infraction
4723,5/21/2022 13:22,5/21/2022 13:12,12,FALSE,GRANT ROAD,NORTH DRIVE,1, Hispanic/Latino/a, None,TRUE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE WAS EXPIRED 11/21.  DRIVER DID NOT HAVE A LICENSE IN CA BUT DUE TO LANGUAGE BARRIER ONLY A WARNING FOR 12500A AND 4000A1 WAS GIVEN., Warning (verbal or written); Warning (verbal or written)
4724,5/21/2022 13:51,5/21/2022 13:46,20,FALSE,Cuesta,,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, Asked for consent to search property; Curbside detention; Handcuffed or flex cuffed; Person removed from vehicle by order,, true,, , Traffic Violation," Non-moving Violation, including Registration Violation"," Expired reg, told me his license was suspended.", Warning (verbal or written)
4725,5/21/2022 20:06,5/21/2022 20:04,2,FALSE,El Camino Real,Jordan Ave,1, Asian, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired Registration, Warning (verbal or written)
4726,5/22/2022 22:17,5/22/2022 22:15,5,FALSE,foothill expy,st joseph ave,1, Middle Eastern or South Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 30mph in a 45mph, Warning (verbal or written)
4727,5/22/2022 23:15,5/22/2022 23:14,5,FALSE,fremont ave,wessex ave,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, tail lamp light out, Warning (verbal or written)
4728,5/22/2022 23:50,5/22/2022 23:48,5,FALSE,fremont ave,dallas ct,1, Hispanic/Latino/a, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 55 in a 30mph, Warning (verbal or written)
4729,5/23/2022 8:27,5/23/2022 8:20,5,FALSE,Fremont ,Altos oaks,1, Black/African American, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 49mph in a 25mph senior citizen zone, Warning (verbal or written)
4730,5/23/2022 9:24,5/23/2022 9:05,8,FALSE,Foothill Expressway ,Arboretum ,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Vehicle traveling 74mph eastbound on foothill Expressway, Citation for infraction
4731,5/23/2022 11:11,5/23/2022 10:22,9,FALSE,S. El Monte ,Foothill Expressway ,1, Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Made a right turn on red.  Three red arrows and three no right on red signs posted., Citation for infraction
4732,5/23/2022 11:43,5/23/2022 11:21,10,FALSE,Foothill expressway ,Loyola,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired reg, Citation for infraction
4733,5/23/2022 11:45,5/23/2022 9:11,10,FALSE,Foothill expressway ,El monte,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Handheld phone, Citation for infraction
4734,5/23/2022 12:52,5/23/2022 12:40,8,FALSE,Springer ,Riverside ,1, Asian, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 47mph in 30mph zone, Citation for infraction
4735,5/23/2022 15:01,5/23/2022 14:45,8,FALSE,Almond ,Verano ,1, Middle Eastern or South Asian, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 40-42mph in a 25mph residential zone, Citation for infraction
4736,5/23/2022 15:18,5/23/2022 15:05,9,FALSE,Almond ,Alicia ,1, Hispanic/Latino/a, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 41mph in 25mph residential zone, Citation for infraction
4737,5/23/2022 15:34,5/23/2022 15:22,9,FALSE,Almond ,,1, Hispanic/Latino/a, None,FALSE,18,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 49mph in 25mph residential residential, Citation for infraction
4738,5/23/2022 15:35,5/23/2022 13:02,8,FALSE,ORANGE AVE,,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Investigation to determine whether the person was truant, , SUBJECT WAS LYING ON BENCH IN CHURCH COURTYARD.  PD WAS REQUESTED TO CONTACT AND ADMONISH FOR TRESPASSING PER THE CHURCH PERSONNEL., Warning (verbal or written)
4739,5/23/2022 16:12,5/23/2022 16:11,5,FALSE,Stonehaven,St Mathews,1, White, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Fail to stop, Warning (verbal or written)
4740,5/24/2022 8:16,5/24/2022 8:15,8,FALSE,San Antonio rd,Alma cr,1, Middle Eastern or South Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 50 in 35mph zone, Citation for infraction
4741,5/24/2022 8:52,5/24/2022 8:50,10,FALSE,Los Altos ave,Yerba Santa ,1, Asian, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Failed to stop at limit line, Citation for infraction
4742,5/24/2022 9:12,5/24/2022 9:10,10,FALSE,Los Altos ave,Yerba Santa ,1, White, None,FALSE,80,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Failed to stop at limit line, Citation for infraction
4743,5/24/2022 9:19,5/24/2022 8:15,10,FALSE,San Antonio ,E Portola ,1, Middle Eastern or South Asian, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 50mph in a 35mph zone, Citation for infraction; Warning (verbal or written)
4744,5/25/2022 9:00,5/25/2022 7:50,15,FALSE,Los Altos ave ,El Camino real,1, Hispanic/Latino/a, None,TRUE,45,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired registration, Citation for infraction
4745,5/25/2022 17:03,5/25/2022 7:50,4,FALSE,El Camino,,1, White, None,FALSE,26,Male,No,FALSE, None, None,,,, , Reasonable Suspicion, Officer witnessed commission of a crime, Trespassing, Warning (verbal or written)
4746,5/25/2022 17:53,5/25/2022 0:55,25,FALSE,St Matthew ,St Anthony ,1, Pacific Islander, None,FALSE,65,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, No plates on vehicle, Field interview card completed; Warning (verbal or written)
4747,5/25/2022 21:12,5/25/2022 18:37,5,FALSE,foothill expy,el monte ave,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60mph in a 45mph, Warning (verbal or written)
4748,5/25/2022 22:29,5/25/2022 22:27,5,FALSE,fremont ave,miramonte ave,1, Middle Eastern or South Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, headlamp out, Warning (verbal or written)
4749,5/26/2022 8:53,5/26/2022 8:51,4,FALSE,SPRINGER,RONALD,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", EXP 8 MONTHS AGO, Warning (verbal or written)
4750,5/26/2022 9:36,5/26/2022 8:28,14,FALSE,Los Altos,Alba ct,1, Middle Eastern or South Asian, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver make a u-turn over double yellow lines with car approaching within 200 feet. Driver stopped and identified. Cited and released, Citation for infraction
4751,5/26/2022 9:45,5/26/2022 8:42,12,FALSE,Los Altos Ave,Alba Ct,1, Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver approaching my location at visual speed 40. Radar confirmed 40 in a designated school zone. Driver stopped identified and cited., Citation for infraction
4752,5/26/2022 10:56,5/26/2022 10:54,10,FALSE,El Camino real,Eacuela ,1, Hispanic/Latino/a, None,TRUE,40,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired registration, Warning (verbal or written); Warning (verbal or written)
4753,5/26/2022 10:59,5/26/2022 9:18,10,FALSE,foothill exp,springer,1, Middle Eastern or South Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp  reg 04/21, Citation for infraction
4754,5/26/2022 11:18,5/26/2022 11:00,10,FALSE,el camino real ,,1, White, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 04/22, Warning (verbal or written); Warning (verbal or written); Warning (verbal or written)
